8.240000,0.046799,0.001637
8.250000,0.046920,0.000606
8.260000,0.047040,-0.000419
8.270000,0.047158,-0.001433
8.280000,0.047274,-0.002433
8.290000,0.047388,-0.003415
8.300000,0.047499,-0.004376
8.310000,0.047606,-0.005311
8.320000,0.047710,-0.006218
8.330000,0.047809,-0.007092
8.340000,0.047904,-0.007932
8.350000,0.047993,-0.008733
8.360000,0.048078,-0.009494
8.370000,0.048156,-0.010211
8.380000,0.048229,-0.010882
8.390000,0.048295,-0.011505
8.400000,0.048355,-0.012077
8.410000,0.048409,-0.012598
8.420000,0.048455,-0.013065
8.430000,0.048495,-0.013477
8.440000,0.048527,-0.013833
8.450000,0.048553,-0.014132
8.460000,0.048570,-0.014373
8.470000,0.048581,-0.014556
8.480000,0.048584,-0.014680
8.490000,0.048580,-0.014747
8.500000,0.048569,-0.014755
8.510000,0.048551,-0.014705
8.520000,0.048525,-0.014599
8.530000,0.048493,-0.014436
8.540000,0.048454,-0.014218
8.550000,0.048408,-0.013947
8.560000,0.048355,-0.013624
8.570000,0.048297,-0.013250
8.580000,0.048233,-0.012828
8.590000,0.048163,-0.012359
8.600000,0.048087,-0.011846
8.610000,0.048007,-0.011292
8.620000,0.047922,-0.010698
8.630000,0.047833,-0.010067
8.640000,0.047739,-0.009403
8.650000,0.047642,-0.008707
8.660000,0.047542,-0.007984
8.670000,0.047438,-0.007236
8.680000,0.047333,-0.006466
8.690000,0.047225,-0.005677
8.700000,0.047116,-0.004873
8.710000,0.047005,-0.004057
8.720000,0.046894,-0.003233
8.730000,0.046782,-0.002403
8.740000,0.046670,-0.001570
8.750000,0.046559,-0.000739
8.760000,0.046448,0.000087
8.770000,0.046339,0.000906
8.780000,0.046231,0.001715
8.790000,0.046125,0.002509
8.800000,0.046022,0.003287
8.810000,0.045921,0.004045
8.820000,0.045824,0.004781
8.830000,0.045730,0.005491
8.840000,0.045639,0.006174
8.850000,0.045553,0.006827
8.860000,0.045471,0.007447
8.870000,0.045393,0.008032
8.880000,0.045320,0.008581
8.890000,0.045252,0.009092
8.900000,0.045189,0.009562
8.910000,0.045132,0.009991
8.920000,0.045080,0.010377
8.930000,0.045034,0.010719
8.940000,0.044993,0.011015
8.950000,0.044959,0.011266
8.960000,0.044930,0.011471
8.970000,0.044907,0.011629
8.980000,0.044890,0.011739
8.990000,0.044879,0.011803
9.000000,0.044874,0.011820
9.010000,0.044875,0.011790
9.020000,0.044881,0.011715
